Model_no,variable,Num_factors,Coef.,Std.Err.,z,P>|z|,Max_pvalue,[0.025,0.975],sign,sign_max,VIF,VIF_max,dev_gini,oot_gini,Relative_diff,Average_precision,var,Gini_train,Trend,sum_gini,Factor_weight,ACCOUNT_TYPE_COUNT,AMOUNT_PAST_DUE_SUM,BUREAUSCORE,CREDIT_CARDS_COUNT,DAYS_SINCE_LAST_PAYMENT,MAX_DPD_LAST_12_MONTHS,MAX_DPD_LAST_12_MONTHS_ACTIVE,MAX_DPD_LAST_12_MONTHS_UNSECURED,MAX_DPD_LAST_24_MONTHS,MAX_DPD_LAST_24_MONTHS_ACTIVE,MAX_DPD_LAST_24_MONTHS_SECURED,MAX_DPD_LAST_24_MONTHS_UNSECURED,MAX_DPD_LAST_6_MONTHS,MAX_DPD_LAST_6_MONTHS_UNSECURED,MAX_DPD_LAST_9_MONTHS,MAX_DPD_LAST_9_MONTHS_UNSECURED,NO_OF_TIMES_30_DPD_12MONTHS,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_30_DPD_6MONTHS,NO_OF_TIMES_30_DPD_9MONTHS,NO_OF_TIMES_60_DPD_12MONTHS,NO_OF_TIMES_60_DPD_12MONTHS_ACTIVE,NO_OF_TIMES_60_DPD_9MONTHS,NO_OF_TIMES_90_DPD_12MONTHS,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS
5375,AMOUNT_PAST_DUE_SUM_woe,3,0.9786757726455677,0.14275987085969963,6.855398276504345,7.111411062496535e-12,0.020691911579215082,0.6988715673229673,1.2584799779681681,0,0,1.3662288870994663,1.3662288870994663,0.24807034784923143,0.13163163163163194,0.46932170986537486,0.26719962568390365,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.3536414448520584,0.4065496678982327,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5375,CREDIT_CARDS_COUNT_woe,3,1.2817692915074277,0.19124015281118295,6.702406752273181,2.0501440313256605e-11,0.020691911579215082,0.9069454795995727,1.6565931034152825,0,0,1.0376424016681463,1.3662288870994663,0.24807034784923143,0.13163163163163194,0.46932170986537486,0.26719962568390365,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.3536414448520584,0.31721639772212945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28343,const,3,-1.3941718368180247,0.04234966989009011,-32.92048888306124,1.1191457990383368e-237,0.0422051515294884,-1.4771756645597616,-1.3111680090762878,0,0,,1.2567663816495875,0.24802381656997463,0.14332109887665445,0.4221883777956459,0.2644612930498633,,,,0.33451197063690175,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28343,AMOUNT_PAST_DUE_SUM_woe,3,1.0242220382362666,0.1368770904137669,7.48278645564526,7.276306389699328e-14,0.0422051515294884,0.7559478707166507,1.2924962057558824,0,0,1.2567663816495875,1.2567663816495875,0.24802381656997463,0.14332109887665445,0.4221883777956459,0.2644612930498633,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.33451197063690175,0.42979870551692356,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28343,CREDIT_CARDS_COUNT_woe,3,1.2698214905211214,0.19092626475230995,6.650847604275243,2.914098963906711e-11,0.0422051515294884,0.8956128879038348,1.644030093138408,0,0,1.0353946732232486,1.2567663816495875,0.24802381656997463,0.14332109887665445,0.4221883777956459,0.2644612930498633,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.33451197063690175,0.335356803547657,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28343,NO_OF_TIMES_60_DPD_12MONTHS_woe,3,0.43544904286184516,0.2143494191266599,2.031491592727558,0.0422051515294884,0.0422051515294884,0.015331901266510795,0.8555661844571796,0,0,1.228893712375504,1.2567663816495875,0.24802381656997463,0.14332109887665445,0.4221883777956459,0.2644612930498633,NO_OF_TIMES_60_DPD_12MONTHS,0.07855829345602716,Increasing,0.33451197063690175,0.23484449093541943,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28411,const,3,-1.3941167149301417,0.04235585297922715,-32.91438176475556,1.3685907684106874e-237,0.032468239773052084,-1.4771326613039004,-1.311100768556383,0,0,,1.1399547520945423,0.24799310592566526,0.14850405961517077,0.40116550931651,0.2665390122418592,,,,0.31923389040580874,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28411,AMOUNT_PAST_DUE_SUM_woe,3,1.054704346973376,0.13033587052839696,8.092203187790746,5.859505589768161e-16,0.032468239773052084,0.7992507348440424,1.3101579591027095,0,0,1.1399547520945423,1.1399547520945423,0.24799310592566526,0.14850405961517077,0.40116550931651,0.2665390122418592,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.31923389040580874,0.45036826064078644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28411,CREDIT_CARDS_COUNT_woe,3,1.302999327039426,0.1922014275991015,6.7793426059105775,1.2072393598899597e-11,0.032468239773052084,0.9262914511680043,1.6797072029108477,0,0,1.0480004724759835,1.1399547520945423,0.24799310592566526,0.14850405961517077,0.40116550931651,0.2665390122418592,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.31923389040580874,0.3514065034843739,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28411,MAX_DPD_LAST_24_MONTHS_UNSECURED_woe,3,0.5920578091751247,0.2768438994466943,2.138597998216407,0.032468239773052084,0.032468239773052084,0.04945373691997568,1.1346618814302738,0,0,1.132839929333373,1.1399547520945423,0.24799310592566526,0.14850405961517077,0.40116550931651,0.2665390122418592,MAX_DPD_LAST_24_MONTHS_UNSECURED,0.06328021322493416,Increasing,0.31923389040580874,0.19822523587483967,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28271,const,3,-1.394278192775439,0.04236320335675907,-32.912482586210785,1.4569535624119298e-237,0.01594128323419002,-1.4773085456244333,-1.311247839926445,0,0,,1.3735864742830561,0.2462989020479347,0.11747858970081193,0.5230219746127599,0.2661110240580704,,,,0.34652029787463734,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28271,AMOUNT_PAST_DUE_SUM_woe,3,0.9712469116234499,0.14318430466043894,6.783193967570387,1.1754764438084842e-11,0.01594128323419002,0.690610831337579,1.2518829919093208,0,0,1.3735864742830561,1.3735864742830561,0.2462989020479347,0.11747858970081193,0.5230219746127599,0.2661110240580704,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.34652029787463734,0.4149044452561017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28271,CREDIT_CARDS_COUNT_woe,3,1.2728248164124603,0.19101685993922438,6.663416081792118,2.675348368893905e-11,0.01594128323419002,0.8984386504916486,1.647210982333272,0,0,1.0356789747877702,1.3735864742830561,0.2462989020479347,0.11747858970081193,0.5230219746127599,0.2661110240580704,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.34652029787463734,0.32373533645582686,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28271,NO_OF_TIMES_30_DPD_6MONTHS_woe,3,0.463601877955651,0.19234540652917123,2.410257080328772,0.01594128323419002,0.01594128323419002,0.08661180856676004,0.840591947344542,0,0,1.3482018905334023,1.3735864742830561,0.2462989020479347,0.11747858970081193,0.5230219746127599,0.2661110240580704,NO_OF_TIMES_30_DPD_6MONTHS,0.09056662069376276,Increasing,0.34652029787463734,0.26136021828807143,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28295,const,3,-1.3942764462946224,0.04236560282604278,-32.91057729119671,1.551328427009079e-237,0.013872048818294796,-1.4773115020169947,-1.3112413905722502,0,0,,1.3506228802683489,0.24626074639894435,0.11819041263485719,0.5199769945760746,0.2660557556693848,,,,0.3454989362949563,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28295,AMOUNT_PAST_DUE_SUM_woe,3,0.9733046162804908,0.14197929936780657,6.855257214356877,7.118432133909015e-12,0.013872048818294796,0.6950303029693594,1.2515789295916222,0,0,1.3506228802683489,1.3506228802683489,0.24626074639894435,0.11819041263485719,0.5199769945760746,0.2660557556693848,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.3454989362949563,0.41613098292411255,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28295,CREDIT_CARDS_COUNT_woe,3,1.2743608142796483,0.1910355200067076,6.670805587541538,2.5440304904099588e-11,0.013872048818294796,0.8999380752986205,1.6487835532606763,0,0,1.0359393995867443,1.3506228802683489,0.24626074639894435,0.11819041263485719,0.5199769945760746,0.2660557556693848,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.3454989362949563,0.324692360631319,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28295,MAX_DPD_LAST_6_MONTHS_woe,3,0.4759129922792984,0.19341655925299087,2.460559706559557,0.013872048818294796,0.013872048818294796,0.09682350212977897,0.8550024824288178,0,0,1.3257943573768454,1.3506228802683489,0.24626074639894435,0.11819041263485719,0.5199769945760746,0.2660557556693848,MAX_DPD_LAST_6_MONTHS,0.08954525911408173,Increasing,0.3454989362949563,0.25917665644456844,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28413,const,3,-1.394211015198711,0.0423576848525642,-32.91518457752324,1.3328677450196907e-237,0.02385410403329777,-1.4772305519782347,-1.3111914784191874,0,0,,1.2399293017527326,0.2445218724931273,0.12970748526304066,0.4695884958285752,0.26545726953203164,,,,0.3288295708140927,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28413,AMOUNT_PAST_DUE_SUM_woe,3,1.0166439030934957,0.13599117878365682,7.475807711843102,7.673108594298863e-14,0.02385410403329777,0.7501060904623809,1.2831817157246106,0,0,1.2399293017527326,1.2399293017527326,0.2445218724931273,0.12970748526304066,0.4695884958285752,0.26545726953203164,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.3288295708140927,0.43722592102563373,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28413,CREDIT_CARDS_COUNT_woe,3,1.276301472283587,0.19103686545093604,6.680917158428667,2.3745143526597763e-11,0.02385410403329777,0.9018760962803283,1.6507268482868458,0,0,1.0367313462611265,1.2399293017527326,0.2445218724931273,0.12970748526304066,0.4695884958285752,0.26545726953203164,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.3288295708140927,0.34115199841513555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28413,NO_OF_TIMES_60_DPD_9MONTHS_woe,3,0.47970628862542386,0.21230911780077277,2.2594709713577728,0.02385410403329777,0.02385410403329777,0.06358806414643753,0.8958245131044102,0,0,1.215148004763932,1.2399293017527326,0.2445218724931273,0.12970748526304066,0.4695884958285752,0.26545726953203164,NO_OF_TIMES_60_DPD_9MONTHS,0.07287589363321811,Increasing,0.3288295708140927,0.22162208055923072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29182,const,4,-1.381420999022202,0.042571484970265,-32.44944356503153,5.515379925088602e-231,0.03545453236708083,-1.4648595763323096,-1.2979824217120943,0,0,,1.3198474255704666,0.24444416525676904,0.1353798242687132,0.446253441031325,0.2759548061300615,,,,0.37920759092677225,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29182,BUREAUSCORE_woe,4,0.9339207430717203,0.1296525191988597,7.203259518924444,5.878992402486731e-13,0.03545453236708083,0.6798064749370674,1.1880350112063733,0,0,1.3198474255704666,1.3198474255704666,0.24444416525676904,0.1353798242687132,0.446253441031325,0.2759548061300615,BUREAUSCORE,0.18000206598879886,Decreasing,0.37920759092677225,0.47467949032581097,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29182,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE_woe,4,0.41053832683389724,0.19520362814747624,2.1031285674861318,0.03545453236708083,0.03545453236708083,0.02794624601329465,0.7931304076544998,0,0,1.3138403380081718,1.3198474255704666,0.24444416525676904,0.1353798242687132,0.446253441031325,0.2759548061300615,NO_OF_TIMES_30_DPD_12MONTHS_ACTIVE,0.08706421130412267,Increasing,0.37920759092677225,0.22959511725843962,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29182,ACCOUNT_TYPE_COUNT_woe,4,1.25830565054095,0.27431223342241845,4.5871291806489065,4.493826411273241e-06,0.03545453236708083,0.7206635525142654,1.7959477485676345,0,0,1.029601865683714,1.3198474255704666,0.24444416525676904,0.1353798242687132,0.446253441031325,0.2759548061300615,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.37920759092677225,0.13722035162807122,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29182,DAYS_SINCE_LAST_PAYMENT_woe,4,0.7715415093082165,0.2614548089654877,2.950955510671295,0.0031679254375974967,0.03545453236708083,0.25909950015106065,1.2839835184653725,0,0,1.013697813794641,1.3198474255704666,0.24444416525676904,0.1353798242687132,0.446253441031325,0.2759548061300615,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.37920759092677225,0.15850504078767824,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29758,const,4,-1.3815038356661904,0.042573787617465705,-32.44963422280602,5.481330801488357e-231,0.03433993858604131,-1.4649469260818806,-1.2980607452505002,0,0,,1.3064699562192104,0.24430736329575442,0.13515737960182417,0.44678667087159335,0.27526923331771247,,,,0.37877810721923444,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29758,BUREAUSCORE_woe,4,0.9358193279325915,0.12901568095774693,7.253531671387104,4.060423786408891e-13,0.03433993858604131,0.6829532398144974,1.1886854160506855,0,0,1.3064699562192104,1.3064699562192104,0.24430736329575442,0.13515737960182417,0.44678667087159335,0.27526923331771247,BUREAUSCORE,0.18000206598879886,Decreasing,0.37877810721923444,0.4752177133738481,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29758,MAX_DPD_LAST_12_MONTHS_ACTIVE_woe,4,0.41641290764764793,0.1967871650074242,2.1160572521685443,0.03433993858604131,0.03433993858604131,0.030717151613355753,0.8021086636819401,0,0,1.301328703520279,1.3064699562192104,0.24430736329575442,0.13515737960182417,0.44678667087159335,0.27526923331771247,MAX_DPD_LAST_12_MONTHS_ACTIVE,0.08663472759658486,Increasing,0.37877810721923444,0.2287215811721695,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29758,ACCOUNT_TYPE_COUNT_woe,4,1.2607283569277354,0.2743960552923728,4.59455714691092,4.336692719604489e-06,0.03433993858604131,0.7229219710548235,1.7985347428006473,0,0,1.0302751538991533,1.3064699562192104,0.24430736329575442,0.13515737960182417,0.44678667087159335,0.27526923331771247,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.37877810721923444,0.13737594115197355,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29758,DAYS_SINCE_LAST_PAYMENT_woe,4,0.7689960777993299,0.2614532577776308,2.941237314600113,0.0032690397943521865,0.03433993858604131,0.2565571089145068,1.281435046684153,0,0,1.013928877273374,1.3064699562192104,0.24430736329575442,0.13515737960182417,0.44678667087159335,0.27526923331771247,DAYS_SINCE_LAST_PAYMENT,0.06010631466684524,Increasing,0.37877810721923444,0.1586847643020088,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28391,const,3,-1.3944181555676662,0.042370214891641424,-32.91033947157889,1.5635292084167748e-237,0.013378074389611246,-1.4774622507725061,-1.3113740603628263,0,0,,1.2198271991573868,0.24401747342598634,0.11857412968524095,0.5141120645112516,0.26407221375941203,,,,0.32105419405032465,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28391,AMOUNT_PAST_DUE_SUM_woe,3,1.0130800885012998,0.1349032897323183,7.509676676614061,5.927357356714717e-14,0.013378074389611246,0.7486744992299839,1.2774856777726158,0,0,1.2198271991573868,1.2198271991573868,0.24401747342598634,0.11857412968524095,0.5141120645112516,0.26407221375941203,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.32105419405032465,0.44781477589767726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28391,CREDIT_CARDS_COUNT_woe,3,1.298160635851394,0.1918975809804349,6.764861908205862,1.3343640826934982e-11,0.013378074389611246,0.922048288409383,1.674272983293405,0,0,1.0442280153905195,1.2198271991573868,0.24401747342598634,0.11857412968524095,0.5141120645112516,0.26407221375941203,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.32105419405032465,0.34941410920685534,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28391,MAX_DPD_LAST_6_MONTHS_UNSECURED_woe,3,0.5378377915787096,0.2174362098701187,2.473542892878682,0.013378074389611246,0.013378074389611246,0.11167065129838433,0.9640049318590349,0,0,1.2075984978100873,1.2198271991573868,0.24401747342598634,0.11857412968524095,0.5141120645112516,0.26407221375941203,MAX_DPD_LAST_6_MONTHS_UNSECURED,0.06510051686945006,Increasing,0.32105419405032465,0.2027711148954674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28395,const,3,-1.3956948660495825,0.04237074616277245,-32.94005870672771,5.8715459681270724e-238,0.035838046288593425,-1.4787400025267052,-1.3126497295724597,0,0,,1.3205082302589657,0.24144289774472183,0.1185129574018462,0.5092375324891285,0.2645024704074546,,,,0.3375779166271151,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28395,AMOUNT_PAST_DUE_SUM_woe,3,1.0045925925476005,0.14034535907288187,7.158003650308891,8.186037596169159e-13,0.035838046288593425,0.7295207433674102,1.2796644417277907,0,0,1.3205082302589657,1.3205082302589657,0.24144289774472183,0.1185129574018462,0.5092375324891285,0.2645024704074546,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.3375779166271151,0.42589519301544065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28395,CREDIT_CARDS_COUNT_woe,3,1.2614162475864146,0.19077615494193345,6.612022597742112,3.791041099158254e-11,0.035838046288593425,0.8875018547911919,1.6353306403816372,0,0,1.034050288980882,1.3205082302589657,0.24144289774472183,0.1185129574018462,0.5092375324891285,0.2645024704074546,CREDIT_CARDS_COUNT,0.11218086522121906,Decreasing,0.3375779166271151,0.3323110301232554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28395,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS_woe,3,0.40170562356311057,0.19140139332308934,2.09876018449366,0.035838046288593425,0.035838046288593425,0.026565786059070284,0.7768454610671509,0,0,1.288474962447154,1.3205082302589657,0.24144289774472183,0.1185129574018462,0.5092375324891285,0.2645024704074546,PAYMENT_WITHOUT_DPD_LAST_6_MONTHS,0.08162423944624053,Decreasing,0.3375779166271151,0.24179377686130393,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25727,const,3,-1.3972407893004406,0.04238981624592307,-32.96170903866145,2.8750341418697173e-238,1.1205520904380176e-06,-1.4803233024537208,-1.3141582761471604,0,0,,1.3648952053744374,0.2414419671191368,0.11140028917806699,0.5386979202198418,0.27455422683160563,,,,0.37580987691545986,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25727,AMOUNT_PAST_DUE_SUM_woe,3,0.6936982613588423,0.142466797457134,4.8691924977647165,1.1205520904380176e-06,1.1205520904380176e-06,0.41446846935009707,0.9729280533675875,0,0,1.3648952053744374,1.3648952053744374,0.2414419671191368,0.11140028917806699,0.5386979202198418,0.27455422683160563,AMOUNT_PAST_DUE_SUM,0.14377281195965552,Increasing,0.37580987691545986,0.38256794403516403,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25727,BUREAUSCORE_woe,3,0.7277141642077569,0.13076019186462484,5.565257696785537,2.617652812266098e-08,1.1205520904380176e-06,0.4714288975415449,0.983999430873969,0,0,1.3461641092946837,1.3648952053744374,0.2414419671191368,0.11140028917806699,0.5386979202198418,0.27455422683160563,BUREAUSCORE,0.18000206598879886,Decreasing,0.37580987691545986,0.47897108896180274,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25727,ACCOUNT_TYPE_COUNT_woe,3,1.4252110561414941,0.2745935870193206,5.190256158608742,2.1000497230821749e-07,1.1205520904380176e-06,0.8870175151979605,1.9634045970850278,0,0,1.0346199024625775,1.3648952053744374,0.2414419671191368,0.11140028917806699,0.5386979202198418,0.27455422683160563,ACCOUNT_TYPE_COUNT,0.052034998967005475,Decreasing,0.37580987691545986,0.13846096700303326,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31486,const,3,-1.381752425548041,0.04254323066406857,-32.478784614612024,2.1257129800830273e-231,0.002550924486090011,-1.4651356254355954,-1.2983692256604864,0,0,,1.0223137973485243,0.23813638504075207,0.13762095428762078,0.42215636603583073,0.2681721623825875,,,,0.2921433796226496,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31486,BUREAUSCORE_woe,3,1.061231419851789,0.11452466307281989,9.266400715599667,1.9253338825997875e-20,0.002550924486090011,0.8367672048874777,1.2856956348161002,0,0,1.021521214498653,1.0223137973485243,0.23813638504075207,0.13762095428762078,0.42215636603583073,0.2681721623825875,BUREAUSCORE,0.18000206598879886,Decreasing,0.2921433796226496,0.6161428892254914,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
