USER_ID,LOAN_ID,DISBURSED_DATE,BAD_FLAG,act_logodds,trx_logodds,br_logodds,Trx_PD,Act_PD,Br_PD,comb_score,PD_score,pred_train_bin,Calib_PD
4eaa59a5-0ff5-485f-b41d-4b9ca1cb0427,7777,2022-04-19,0,-2.7052092901006586,-2.2793243484041366,-3.026896729203672,0.09284984675521579,0.0626666666666636,0.046225453586350405,-2.701859933815942,0.06286369478589643,"(0.0589, 0.0647]",0.044390152676435576
de7c86b5-7a25-425d-a8df-80eae6873373,21604,2022-06-21,0,-2.7052092901006586,-2.9398629650032784,-2.51445499856918,0.05021780880595709,0.0626666666666636,0.0748510232828374,-2.701650212707879,0.06287605097722536,"(0.0589, 0.0647]",0.04441467814058744
f488e563-7d17-43c9-960e-e0268ef2ee7d,1479,2021-12-31,0,-2.7052092901006586,-3.7391853803996025,-1.894912463679129,0.023221408314870896,0.0626666666666636,0.1306853674169343,-2.701623147524719,0.06287764574849362,"(0.0589, 0.0647]",0.044417844171728914
8b3c415e-0cbf-463a-b0a9-e68146b426b0,15446,2022-05-18,0,-2.7052092901006586,-3.7391853803996025,-1.894912463679129,0.023221408314870896,0.0626666666666636,0.1306853674169343,-2.701623147524719,0.06287764574849362,"(0.0589, 0.0647]",0.044417844171728914
2993fe0c-8e8c-470f-ad40-b8744e6d3570,5626,2022-03-21,0,-2.391686482965776,-2.5705571947039387,-3.026896729203672,0.0710575157922879,0.083808844507842,0.046225453586350405,-2.7012205020997646,0.06290137542283276,"(0.0589, 0.0647]",0.044464970251882396
21cc733b-ca1a-424e-856e-385d1d101151,8727,2022-03-22,0,-2.7052092901006586,-2.29453815692873,-3.005718509631025,0.09157631981690231,0.0626666666666636,0.04716819759316081,-2.6981049266295076,0.06308527265713917,"(0.0589, 0.0647]",0.0448312355666151
122d472b-e628-429d-bf62-3a5b4856e1e5,17816,2022-06-16,0,-2.7052092901006586,-2.29453815692873,-3.005718509631025,0.09157631981690231,0.0626666666666636,0.04716819759316081,-2.6981049266295076,0.06308527265713917,"(0.0589, 0.0647]",0.0448312355666151
e429c3f2-a321-4b29-b2cc-d788459f0a69,6421,2022-03-22,0,-2.7052092901006586,-2.29453815692873,-3.005718509631025,0.09157631981690231,0.0626666666666636,0.04716819759316081,-2.6981049266295076,0.06308527265713917,"(0.0589, 0.0647]",0.0448312355666151
78731d5f-74b3-4968-a444-8999a67ec3f8,1462,2021-12-31,0,-2.391686482965776,-2.9398629650032784,-2.727626100876735,0.05021780880595709,0.083808844507842,0.061362750860401896,-2.695997039561785,0.06320997522131255,"(0.0589, 0.0647]",0.04508066651089602
fcb4aca8-5555-4f0c-90b6-1a86113dc47e,22142,2022-06-21,0,-2.391686482965776,-3.0443621184655507,-2.6438650110983644,0.045461501962326,0.083808844507842,0.06636814453575521,-2.6948873412237413,0.06327571728375096,"(0.0589, 0.0647]",0.04521251032126068
d67f1854-dafa-4a7c-9bc8-311efb2610d8,17549,2022-06-08,0,-2.391686482965776,-3.20041870481443,-2.522890502469558,0.039149969233863297,0.083808844507842,0.07426896947431978,-2.6948750795403713,0.06327644406092423,"(0.0589, 0.0647]",0.04521396918784298
e5564c2f-c009-442e-9562-51606640704b,18005,2022-06-10,0,-2.7052092901006586,-2.648630118703477,-2.72311119273766,0.06607349160043588,0.0626666666666636,0.06162331324333279,-2.6948305080223327,0.06327908597924348,"(0.0589, 0.0647]",0.045219272581225885
a7eebb1d-3fb5-47c4-bca2-edef553f9190,18976,2022-06-15,0,-2.7052092901006586,-2.648630118703477,-2.72311119273766,0.06607349160043588,0.0626666666666636,0.06162331324333279,-2.6948305080223327,0.06327908597924348,"(0.0589, 0.0647]",0.045219272581225885
93b45c12-ea27-41e6-8082-aae5596ae95f,978,2021-10-23,0,-2.7052092901006586,-2.648630118703477,-2.72311119273766,0.06607349160043588,0.0626666666666636,0.06162331324333279,-2.6948305080223327,0.06327908597924348,"(0.0589, 0.0647]",0.045219272581225885
fa4e2079-fda5-427b-9fc2-a390a5e73e6b,3996,2022-02-24,0,-2.7052092901006586,-2.648630118703477,-2.72311119273766,0.06607349160043588,0.0626666666666636,0.06162331324333279,-2.6948305080223327,0.06327908597924348,"(0.0589, 0.0647]",0.045219272581225885
bb9f76a3-6852-47f7-843e-10cf32a6b8c1,14609,2022-05-07,0,-2.391686482965776,-1.9252323866293901,-3.5097247363651403,0.1272792225134618,0.083808844507842,0.029036795519672497,-2.694301014461242,0.06331047888567352,"(0.0589, 0.0647]",0.045282320334040276
c5173ec9-571e-427b-902f-a663640590d4,13390,2022-04-19,0,-2.391686482965776,-1.9252323866293901,-3.5097247363651403,0.1272792225134618,0.083808844507842,0.029036795519672497,-2.694301014461242,0.06331047888567352,"(0.0589, 0.0647]",0.045282320334040276
1f0676de-e85d-447c-a826-98e74c078466,20113,2022-06-28,0,-2.391686482965776,-1.9252323866293901,-3.5097247363651403,0.1272792225134618,0.083808844507842,0.029036795519672497,-2.694301014461242,0.06331047888567352,"(0.0589, 0.0647]",0.045282320334040276
7b49e72a-0ac0-4884-baa4-e32c87c1845e,11894,2022-04-14,0,-2.391686482965776,-1.9252323866293901,-3.5097247363651403,0.1272792225134618,0.083808844507842,0.029036795519672497,-2.694301014461242,0.06331047888567352,"(0.0589, 0.0647]",0.045282320334040276
97d27dd7-5bd8-4343-af2c-caf6ad5ffbf4,15618,2022-05-21,0,-2.391686482965776,-2.9398629650032784,-2.72311119273766,0.05021780880595709,0.083808844507842,0.06162331324333279,-2.694191076306155,0.06331699877997264,"(0.0589, 0.0647]",0.04529542136229049
